day_ar,fism_pred,fism_wv
2008007,"[  1.80621100e-06   1.80974780e-06   1.82175074e-06 ...,  -3.52065422e-06
  -3.53451014e-06  -3.54836584e-06]",42.5499992371
2008008,"[  2.21605478e-06   2.22183326e-06   2.23924894e-06 ...,  -5.13044370e-06
  -5.14450585e-06  -5.15856800e-06]",42.6499977112
2008009,"[  3.26994996e-06   3.27899488e-06   3.30420835e-06 ...,  -6.65832249e-06
  -6.67235690e-06  -6.68639086e-06]",42.75
2008010,"[  4.11297788e-06   4.12436339e-06   4.15570048e-06 ...,  -9.50641243e-06
  -9.52268965e-06  -9.53896779e-06]",42.8499984741
2008011,"[  6.88944692e-06   6.91282958e-06   6.97421456e-06 ...,  -1.88385566e-05
  -1.88600297e-05  -1.88815047e-05]",42.9500007629
2008012,"[  2.31071390e-05   2.31740778e-05   2.33479386e-05 ...,  -5.18718516e-05
  -5.19262103e-05  -5.19805653e-05]",43.0499992371
2008013,"[  1.21501525e-05   1.21897847e-05   1.22908714e-05 ...,  -3.11103649e-05
  -3.11350959e-05  -3.11598233e-05]",43.1499977112
2008014,"[  3.39148301e-06   3.39826170e-06   3.41764689e-06 ...,  -5.83398651e-06
  -5.84579857e-06  -5.85761018e-06]",43.25
2008015,"[  5.17219723e-06   5.18097659e-06   5.20464982e-06 ...,  -7.04487138e-06
  -7.05532148e-06  -7.06577202e-06]",43.3499984741
2008016,"[  1.21891408e-05   1.22304864e-05   1.23391674e-05 ...,  -3.72749637e-05
  -3.73133589e-05  -3.73517469e-05]",43.4500007629
2008017,"[  1.47470464e-05   1.47862356e-05   1.48862619e-05 ...,  -3.17602171e-05
  -3.17849044e-05  -3.18095954e-05]",43.5499992371
2008018,"[  3.14353019e-05   3.15431244e-05   3.18233433e-05 ...,  -9.05441848e-05
  -9.06318455e-05  -9.07194917e-05]",43.6499977112
2008019,"[  1.39332242e-05   1.39692575e-05   1.40597203e-05 ...,  -2.33911051e-05
  -2.34081272e-05  -2.34251493e-05]",43.75
2008020,"[  3.02614762e-06   3.03522302e-06   3.05966637e-06 ...,  -6.45794717e-06
  -6.46854824e-06  -6.47914840e-06]",43.8499984741
2008021,"[  3.49396601e-06   3.50520941e-06   3.53468567e-06 ...,  -8.38182314e-06
  -8.39188488e-06  -8.40194662e-06]",43.9500007629
2008022,"[  2.64257778e-06   2.65101312e-06   2.67424002e-06 ...,  -7.50315394e-06
  -7.51489279e-06  -7.52663163e-06]",44.0499992371
2008023,"[  3.49772017e-06   3.51036306e-06   3.54371059e-06 ...,  -1.01806654e-05
  -1.01927553e-05  -1.02048452e-05]",44.1499977112
2008024,"[  2.27902046e-06   2.28467570e-06   2.30071782e-06 ...,  -4.51816504e-06
  -4.52765062e-06  -4.53713619e-06]",44.25
2008025,"[  6.40417193e-06   6.43397016e-06   6.51260234e-06 ...,  -2.63802576e-05
  -2.64092068e-05  -2.64381542e-05]",44.3499984741
2008026,"[  7.29639669e-06   7.33608340e-06   7.43684132e-06 ...,  -3.24271787e-05
  -3.24494322e-05  -3.24716893e-05]",44.4500007629
2008027,"[  2.69455745e-06   2.72920670e-06   2.79497090e-06 ...,  -1.02340775e-04
  -1.02392158e-04  -1.02443541e-04]",44.5499992371
2008028,"[  2.73232331e-06   2.75318621e-06   2.80736799e-06 ...,  -2.38650537e-05
  -2.38817629e-05  -2.38984703e-05]",44.6499977112
2008029,"[  5.35424078e-06   5.40655219e-06   5.53888049e-06 ...,  -4.63841498e-05
  -4.64112927e-05  -4.64384357e-05]",44.75
2008030,"[  4.12779718e-06   4.14133365e-06   4.17629599e-06 ...,  -9.90504122e-06
  -9.91500838e-06  -9.92497553e-06]",44.8499984741
2008031,"[  2.18813580e-06   2.19274784e-06   2.20553375e-06 ...,  -3.34702872e-06
  -3.35386903e-06  -3.36070889e-06]",44.9500007629
2008032,"[  2.10435360e-06   2.10957319e-06   2.12396139e-06 ...,  -4.12237523e-06
  -4.12962981e-06  -4.13688485e-06]",45.0499992371
2008033,"[  2.62635695e-06   2.63105335e-06   2.64399569e-06 ...,  -2.91752258e-06
  -2.92421896e-06  -2.93091466e-06]",45.1499977112
2008034,"[  3.10104269e-06   3.10595874e-06   3.11940948e-06 ...,  -2.85018268e-06
  -2.85691908e-06  -2.86365548e-06]",45.25
2008035,"[  2.51078518e-06   2.51599863e-06   2.53025860e-06 ...,  -3.55318298e-06
  -3.55999441e-06  -3.56680584e-06]",45.3499984741
2008036,"[  2.89768968e-06   2.90424555e-06   2.92174650e-06 ...,  -4.44226134e-06
  -4.44928173e-06  -4.45630212e-06]",45.4500007629
2008037,"[  3.06507854e-06   3.07528785e-06   3.10197788e-06 ...,  -8.70612348e-06
  -8.71483371e-06  -8.72354394e-06]",45.5499992371
2008038,"[  4.29569945e-06   4.30834552e-06   4.34105868e-06 ...,  -8.45041541e-06
  -8.45987597e-06  -8.46933654e-06]",45.6499977112
2008039,"[  3.70472776e-06   3.71206966e-06   3.73132843e-06 ...,  -4.12663849e-06
  -4.13320095e-06  -4.13976431e-06]",45.75
2008040,"[  3.71710030e-06   3.72421459e-06   3.74293063e-06 ...,  -3.90213972e-06
  -3.90866126e-06  -3.91518279e-06]",45.8499984741
2008041,"[  1.10594810e-05   1.10735955e-05   1.11098743e-05 ...,  -3.55746124e-06
  -3.56693999e-06  -3.57641693e-06]",45.9500007629
2008042,"[  5.93869026e-06   5.95285928e-06   5.98915767e-06 ...,  -9.20712046e-06
  -9.21634273e-06  -9.22556501e-06]",46.0499992371
2008043,"[  4.50173593e-06   4.51263804e-06   4.54058545e-06 ...,  -7.16764771e-06
  -7.17479816e-06  -7.18194860e-06]",46.1499977112
2008044,"[  4.25802955e-06   4.26711586e-06   4.29035299e-06 ...,  -5.22460505e-06
  -5.23038534e-06  -5.23616563e-06]",46.25
2008045,"[  4.19185744e-06   4.20052356e-06   4.22295079e-06 ...,  -5.07186041e-06
  -5.07823506e-06  -5.08460971e-06]",46.3499984741
2008046,"[  2.63301336e-05   2.63549464e-05   2.64240716e-05 ...,  -2.52904647e-05
  -2.53292783e-05  -2.53680882e-05]",46.4500007629
2008047,"[  9.91372945e-05   9.92023997e-05   9.93185604e-05 ...,  -9.81204576e-05
  -9.81868070e-05  -9.82531419e-05]",46.5499992371
2008048,"[  1.52869270e-05   1.53407673e-05   1.54768422e-05 ...,  -4.37892159e-05
  -4.38173520e-05  -4.38454881e-05]",46.6499977112
2008049,"[  6.68040184e-06   6.72314491e-06   6.83081635e-06 ...,  -3.45013868e-05
  -3.45216649e-05  -3.45419430e-05]",46.75
2008050,"[  4.53024995e-06   4.54051724e-06   4.56663520e-06 ...,  -5.62815467e-06
  -5.63401318e-06  -5.63987123e-06]",46.8499984741
2008051,"[  8.65233142e-06   8.66431310e-06   8.69516407e-06 ...,  -5.79145581e-06
  -5.79985772e-06  -5.80825781e-06]",46.9500007629
2008052,"[  7.40807263e-06   7.42052680e-06   7.45204898e-06 ...,  -6.51612118e-06
  -6.52283052e-06  -6.52953941e-06]",47.0499992371
2008053,"[  4.57218903e-06   4.58371414e-06   4.61308264e-06 ...,  -7.13866439e-06
  -7.14542466e-06  -7.15218584e-06]",47.1499977112
2008054,"[  4.52887389e-06   4.54116480e-06   4.57236956e-06 ...,  -7.61726324e-06
  -7.62396257e-06  -7.63066237e-06]",47.25
2008055,"[  4.67194650e-06   4.68342523e-06   4.71254771e-06 ...,  -6.61616195e-06
  -6.62236334e-06  -6.62856473e-06]",47.3499984741
2008056,"[  4.83055646e-06   4.84235761e-06   4.87219995e-06 ...,  -6.67371978e-06
  -6.67968015e-06  -6.68564007e-06]",47.4500007629
2008057,"[  5.08337826e-06   5.09545634e-06   5.12602674e-06 ...,  -6.70804320e-06
  -6.71430917e-06  -6.72057422e-06]",47.5499992371
2008058,"[  5.22140954e-06   5.23429208e-06   5.26683607e-06 ...,  -7.26631606e-06
  -7.27273618e-06  -7.27915540e-06]",47.6499977112
2008059,"[  5.39601615e-06   5.40951260e-06   5.44357499e-06 ...,  -7.80623304e-06
  -7.81284598e-06  -7.81945892e-06]",47.75
2008060,"[  5.59539785e-06   5.60934859e-06   5.64451102e-06 ...,  -7.89440310e-06
  -7.90107606e-06  -7.90774902e-06]",47.8499984741
2008061,"[  6.76028867e-06   6.76555283e-06   6.77559638e-06 ...,  -9.90645822e-06
  -9.90995431e-06  -9.91345041e-06]",47.9500007629
2008062,"[  8.18877561e-06   8.21106096e-06   8.26745872e-06 ...,  -1.55594171e-05
  -1.55711023e-05  -1.55827856e-05]",48.0499992371
2008063,"[  1.07243040e-05   1.07679052e-05   1.08778759e-05 ...,  -3.82777980e-05
  -3.82993530e-05  -3.83209044e-05]",48.1499977112
2008064,"[  1.07520900e-05   1.07765436e-05   1.08380736e-05 ...,  -1.54143909e-05
  -1.54257468e-05  -1.54371046e-05]",48.25
2008065,"[  1.16054634e-05   1.16285119e-05   1.16862293e-05 ...,  -1.32815030e-05
  -1.32912328e-05  -1.33009626e-05]",48.3499984741
2008066,"[  8.25270490e-06   8.27683107e-06   8.33752165e-06 ...,  -1.47534283e-05
  -1.47643823e-05  -1.47753371e-05]",48.4500007629
2008067,"[  9.14862449e-06   9.17290163e-06   9.23349398e-06 ...,  -1.35524951e-05
  -1.35616738e-05  -1.35708497e-05]",48.5499992371
2008068,"[  9.06817149e-06   9.09571827e-06   9.16520639e-06 ...,  -1.72877444e-05
  -1.73011249e-05  -1.73145054e-05]",48.6499977112
2008069,"[  1.10547662e-05   1.10868896e-05   1.11662566e-05 ...,  -1.82096264e-05
  -1.82184485e-05  -1.82272724e-05]",48.75
2008070,"[  1.10655046e-05   1.10910260e-05   1.11549334e-05 ...,  -1.34212632e-05
  -1.34317734e-05  -1.34422835e-05]",48.8499984741
2008071,"[  1.41192068e-05   1.41511673e-05   1.42312301e-05 ...,  -1.70642888e-05
  -1.70776566e-05  -1.70910243e-05]",48.9500007629
2008072,"[  1.22605425e-05   1.22911188e-05   1.23676682e-05 ...,  -1.75496389e-05
  -1.75622081e-05  -1.75747773e-05]",49.0499992371
2008073,"[  1.22366800e-05   1.22838173e-05   1.24022099e-05 ...,  -3.58198777e-05
  -3.58409852e-05  -3.58620891e-05]",49.1499977112
2008074,"[  1.18021107e-05   1.18360203e-05   1.19206852e-05 ...,  -2.02917945e-05
  -2.03048039e-05  -2.03178133e-05]",49.25
2008075,"[  1.14773275e-05   1.15096555e-05   1.15904986e-05 ...,  -1.85607460e-05
  -1.85736062e-05  -1.85864701e-05]",49.3499984741
2008076,"[  1.20469203e-05   1.20567374e-05   1.20748055e-05 ...,  -1.87224305e-05
  -1.87275364e-05  -1.87326423e-05]",49.4500007629
2008077,"[  1.34780121e-05   1.35137998e-05   1.36019962e-05 ...,  -1.99829956e-05
  -1.99917977e-05  -2.00005998e-05]",49.5499992371
2008078,"[  1.33026924e-05   1.33406393e-05   1.34348975e-05 ...,  -2.20833754e-05
  -2.20958591e-05  -2.21083465e-05]",49.6499977112
2008079,"[  1.35124410e-05   1.35531291e-05   1.36546660e-05 ...,  -2.43683317e-05
  -2.43836766e-05  -2.43990216e-05]",49.75
2008080,"[  1.86292909e-05   1.87581154e-05   1.90860410e-05 ...,  -1.36993011e-04
  -1.37069801e-04  -1.37146577e-04]",49.8499984741
2008081,"[  7.58076494e-05   7.67528327e-05   7.91216298e-05 ...,  -9.22407780e-04
  -9.22812731e-04  -9.23217623e-04]",49.9500007629
2008082,"[  2.17633678e-05   2.17995639e-05   2.18608548e-05 ...,  -5.48924472e-05
  -5.49157776e-05  -5.49391116e-05]",50.0499992371
2008083,"[  1.58990697e-05   1.59496740e-05   1.60759755e-05 ...,  -3.07897863e-05
  -3.08089802e-05  -3.08281669e-05]",50.1499977112
2008084,"[  1.64598605e-05   1.65127385e-05   1.66447080e-05 ...,  -3.21838234e-05
  -3.22038177e-05  -3.22238120e-05]",50.25
2008085,"[  1.70965577e-05   1.71520587e-05   1.72905384e-05 ...,  -3.38756108e-05
  -3.38964601e-05  -3.39173057e-05]",50.3499984741
2008086,"[  1.70251296e-05   1.70795192e-05   1.72150558e-05 ...,  -3.24794455e-05
  -3.24991706e-05  -3.25188885e-05]",50.4500007629
2008087,"[  1.30004446e-05   1.30368735e-05   1.31275237e-05 ...,  -2.02323972e-05
  -2.02450829e-05  -2.02577685e-05]",50.5499992371
2008088,"[  1.02402946e-05   1.02641807e-05   1.03237462e-05 ...,  -1.20039113e-05
  -1.20127515e-05  -1.20215900e-05]",50.6499977112
2008089,"[  2.38874254e-05   2.39162910e-05   2.39895471e-05 ...,  -5.30680518e-06
  -5.32253580e-06  -5.33826278e-06]",50.75
2008090,"[  2.37872209e-05   2.38158318e-05   2.38867960e-05 ...,  -4.63826109e-06
  -4.64763434e-06  -4.65700759e-06]",50.8499984741
2008091,"[  5.92265496e-06   5.94508674e-06   6.00212843e-06 ...,  -1.57774084e-05
  -1.57901977e-05  -1.58029870e-05]",50.9500007629
2008092,"[  6.47203206e-06   6.49694084e-06   6.55879876e-06 ...,  -1.59401025e-05
  -1.59484462e-05  -1.59567899e-05]",51.0499992371
2008093,"[  3.17994545e-06   3.19106834e-06   3.21953121e-06 ...,  -8.42045756e-06
  -8.42749614e-06  -8.43453563e-06]",51.1499977112
2008094,"[  4.94624055e-06   4.96307939e-06   5.00480792e-06 ...,  -1.11105801e-05
  -1.11158442e-05  -1.11211066e-05]",51.25
2008095,"[  9.95783239e-07   9.97718416e-07   1.00279442e-06 ...,  -1.53431972e-06
  -1.53606754e-06  -1.53781548e-06]",51.3499984741
2008096,"[  1.17860884e-06   1.18154276e-06   1.18925243e-06 ...,  -2.37515451e-06
  -2.37779977e-06  -2.38044504e-06]",51.4500007629
2008097,"[  8.92273874e-06   8.96241636e-06   9.06198147e-06 ...,  -3.01816544e-05
  -3.01988694e-05  -3.02160825e-05]",51.5499992371
2008098,"[  2.67273890e-06   2.68104941e-06   2.70165742e-06 ...,  -5.76188449e-06
  -5.76460025e-06  -5.76731509e-06]",51.6499977112
2008099,"[  1.09865493e-06   1.10099631e-06   1.10703479e-06 ...,  -1.65674169e-06
  -1.65836889e-06  -1.65999609e-06]",51.75
2008100,"[  1.40350028e-06   1.40651366e-06   1.41419753e-06 ...,  -1.96203837e-06
  -1.96384190e-06  -1.96564542e-06]",51.8499984741
2008101,"[  2.25958888e-06   2.27497571e-06   2.31491663e-06 ...,  -1.79903654e-05
  -1.80026982e-05  -1.80150273e-05]",51.9500007629
2008102,"[  2.24505784e-05   2.28741701e-05   2.39425208e-05 ...,  -4.47498547e-04
  -4.47708793e-04  -4.47919010e-04]",52.0499992371
2008103,"[  1.43487387e-05   1.43900834e-05   1.44596752e-05 ...,  -6.34468452e-05
  -6.34715834e-05  -6.34963217e-05]",52.1499977112
2008104,"[  1.33923722e-05   1.34414522e-05   1.35631599e-05 ...,  -3.49311231e-05
  -3.49468355e-05  -3.49625479e-05]",52.25
2008105,"[  1.23042128e-06   1.23285326e-06   1.23904829e-06 ...,  -1.72643968e-06
  -1.72791522e-06  -1.72939065e-06]",52.3499984741
2008106,"[  1.11990744e-06   1.12133762e-06   1.12512021e-06 ...,  -8.85284521e-07
  -8.86700946e-07  -8.88117256e-07]",52.4500007629
2008107,"[  1.43375173e-05   1.43466432e-05   1.43707584e-05 ...,   3.18626189e-06
   3.17752892e-06   3.16879687e-06]",52.5499992371
2008108,"[  8.09844823e-06   8.10158417e-06   8.10667825e-06 ...,   2.76782885e-07
   2.75592356e-07   2.74400918e-07]",52.6499977112
2008109,"[  8.05572085e-07   8.07277615e-07   8.11719190e-07 ...,  -1.49262382e-06
  -1.49404377e-06  -1.49546372e-06]",52.75
2008110,"[  6.75326589e-07   6.76877448e-07   6.80905828e-07 ...,  -1.50346250e-06
  -1.50470100e-06  -1.50593962e-06]",52.8499984741
2008111,"[  7.46527633e-07   7.48686887e-07   7.54227187e-07 ...,  -1.92552830e-06
  -1.92695097e-06  -1.92837388e-06]",52.9500007629
2008112,"[  7.38281983e-07   7.40751375e-07   7.47073159e-07 ...,  -2.28270824e-06
  -2.28429553e-06  -2.28588283e-06]",53.0499992371
2008113,"[  5.19368257e-07   5.21405696e-07   5.26647227e-07 ...,  -1.95680082e-06
  -1.95814118e-06  -1.95948178e-06]",53.1499977112
2008114,"[  7.21677452e-07   7.25429459e-07   7.34937771e-07 ...,  -3.31915703e-06
  -3.32114996e-06  -3.32314266e-06]",53.25
2008115,"[  9.48185232e-07   9.50526612e-07   9.56520125e-07 ...,  -1.84967791e-06
  -1.85117460e-06  -1.85267129e-06]",53.3499984741
2008116,"[  1.20427671e-06   1.20760285e-06   1.21605376e-06 ...,  -2.42302258e-06
  -2.42489659e-06  -2.42677038e-06]",53.4500007629
2008117,"[  1.16179876e-06   1.16498245e-06   1.17309173e-06 ...,  -2.48780361e-06
  -2.48968649e-06  -2.49156915e-06]",53.5499992371
2008118,"[  1.83220582e-05   1.84006203e-05   1.86003472e-05 ...,  -6.22715597e-05
  -6.23158267e-05  -6.23600936e-05]",53.6499977112
2008119,"[  3.19713836e-05   3.20703875e-05   3.23154418e-05 ...,  -6.29964925e-05
  -6.30264258e-05  -6.30563663e-05]",53.75
2008120,"[  1.45893591e-05   1.46085913e-05   1.46569200e-05 ...,  -4.52846962e-06
  -4.53689790e-06  -4.54532528e-06]",53.8499984741
2008121,"[  8.00154157e-06   8.01224451e-06   8.03894363e-06 ...,  -2.27506462e-06
  -2.27916644e-06  -2.28326826e-06]",53.9500007629
2008122,"[  2.85383726e-06   2.85693591e-06   2.86474005e-06 ...,  -1.05462414e-06
  -1.05611821e-06  -1.05761251e-06]",54.0499992371
2008123,"[  4.13561884e-06   4.13923408e-06   4.14848682e-06 ...,  -1.60227819e-06
  -1.60461559e-06  -1.60695254e-06]",54.1499977112
2008124,"[  3.73446483e-06   3.73622834e-06   3.73924468e-06 ...,  -1.11344480e-06
  -1.11474787e-06  -1.11605050e-06]",54.25
2008125,"[  5.21558559e-06   5.22063101e-06   5.23382232e-06 ...,  -2.77553090e-06
  -2.77991739e-06  -2.78430298e-06]",54.3499984741
2008126,"[  4.49495610e-06   4.49843674e-06   4.50437528e-06 ...,  -4.53175153e-06
  -4.53413622e-06  -4.53652137e-06]",54.4500007629
2008127,"[  8.18053195e-07   8.19913964e-07   8.24685230e-07 ...,  -2.07490689e-06
  -2.07615994e-06  -2.07741277e-06]",54.5499992371
2008128,"[  7.27386123e-07   7.29041460e-07   7.33285617e-07 ...,  -1.40375869e-06
  -1.40479665e-06  -1.40583438e-06]",54.6499977112
2008129,"[  9.30680756e-07   9.32757644e-07   9.38066592e-07 ...,  -1.63880395e-06
  -1.64010362e-06  -1.64140351e-06]",54.75
2008130,"[  1.42144449e-06   1.42423448e-06   1.43134628e-06 ...,  -1.94221184e-06
  -1.94387258e-06  -1.94553309e-06]",54.8499984741
2008131,"[  3.62124388e-06   3.65820779e-06   3.75287527e-06 ...,  -4.16435578e-05
  -4.16677540e-05  -4.16919502e-05]",54.9500007629
2008132,"[  6.67451604e-06   6.71894122e-06   6.83004373e-06 ...,  -4.13079979e-05
  -4.13261296e-05  -4.13442613e-05]",55.0499992371
2008133,"[  2.64680216e-06   2.65156291e-06   2.66360007e-06 ...,  -2.98209534e-06
  -2.98456712e-06  -2.98703912e-06]",55.1499977112
2008134,"[  5.12305633e-06   5.12875795e-06   5.14374960e-06 ...,  -1.49576817e-06
  -1.50090227e-06  -1.50603637e-06]",55.25
2008135,"[  4.15564573e-05   4.15835239e-05   4.16549738e-05 ...,   7.90688500e-06
   7.88153920e-06   7.85619704e-06]",55.3499984741
2008136,"[  1.47044921e-04   1.47144950e-04   1.47405604e-04 ...,   2.56725616e-05
   2.55882042e-05   2.55038613e-05]",55.4500007629
2008137,"[  3.40878287e-05   3.40966944e-05   3.41122432e-05 ...,   5.40120891e-06
   5.40091423e-06   5.40061956e-06]",55.5499992371
2008138,"[  3.11769395e-06   3.12023826e-06   3.12668999e-06 ...,  -1.10351948e-07
  -1.11770305e-07  -1.13189117e-07]",55.6499977112
2008139,"[  1.11035324e-05   1.11510471e-05   1.12734870e-05 ...,  -4.03652739e-05
  -4.03993618e-05  -4.04334460e-05]",55.75
2008140,"[  1.48504159e-05   1.48633544e-05   1.48861027e-05 ...,  -1.83054653e-05
  -1.83173888e-05  -1.83293123e-05]",55.8499984741
2008141,"[  3.50564369e-06   3.50760297e-06   3.51089989e-06 ...,  -1.47811238e-06
  -1.47928768e-06  -1.48046274e-06]",55.9500007629
2008142,"[  1.97860550e-06   1.98144130e-06   1.98864450e-06 ...,  -1.80142570e-06
  -1.80304619e-06  -1.80466645e-06]",56.0499992371
2008143,"[  5.35915251e-06   5.36240168e-06   5.36847892e-06 ...,  -5.32109652e-06
  -5.32563445e-06  -5.33017237e-06]",56.1499977112
2008144,"[  1.40526481e-05   1.40614411e-05   1.40776692e-05 ...,  -1.44200385e-05
  -1.44312598e-05  -1.44424794e-05]",56.25
2008145,"[  7.11938310e-06   7.12502560e-06   7.13444933e-06 ...,  -7.44574891e-06
  -7.44880253e-06  -7.45185571e-06]",56.3499984741
2008146,"[  2.54754286e-06   2.55226723e-06   2.56422231e-06 ...,  -3.39309781e-06
  -3.39563417e-06  -3.39817007e-06]",56.4500007629
2008147,"[  1.22319534e-06   1.22590438e-06   1.23277107e-06 ...,  -2.09287055e-06
  -2.09435120e-06  -2.09583186e-06]",56.5499992371
2008148,"[  1.09913844e-06   1.10164638e-06   1.10806752e-06 ...,  -1.88891784e-06
  -1.89053662e-06  -1.89215530e-06]",56.6499977112
2008149,"[  1.70519593e-06   1.72026159e-06   1.75914204e-06 ...,  -1.83441698e-05
  -1.83552129e-05  -1.83662578e-05]",56.75
2008150,"[  5.50935056e-06   5.54012286e-06   5.61742263e-06 ...,  -2.97926144e-05
  -2.98065734e-05  -2.98205323e-05]",56.8499984741
2008151,"[  4.77840149e-06   4.78358788e-06   4.79691744e-06 ...,  -3.86234615e-06
  -3.86598413e-06  -3.86962211e-06]",56.9500007629
2008152,"[  2.75704133e-06   2.75897582e-06   2.76221931e-06 ...,  -2.17980892e-06
  -2.18092077e-06  -2.18203218e-06]",57.0499992371
2008153,"[  2.13308181e-06   2.13564908e-06   2.14246120e-06 ...,  -2.22073049e-06
  -2.22335984e-06  -2.22598919e-06]",57.1499977112
2008154,"[  8.71398515e-06   8.71919747e-06   8.72816418e-06 ...,  -6.16961370e-06
  -6.17354635e-06  -6.17747901e-06]",57.25
2008155,"[  4.05060882e-06   4.06738172e-06   4.11094334e-06 ...,  -1.48672880e-05
  -1.48806266e-05  -1.48939635e-05]",57.3499984741
2008156,"[  6.95161179e-06   6.97361384e-06   7.02909983e-06 ...,  -1.57281338e-05
  -1.57391951e-05  -1.57502564e-05]",57.4500007629
2008157,"[  1.17102593e-06   1.17397440e-06   1.18138030e-06 ...,  -1.94493896e-06
  -1.94627000e-06  -1.94760128e-06]",57.5499992371
2008158,"[  7.89431226e-07   7.91103389e-07   7.95361757e-07 ...,  -1.31668435e-06
  -1.31765387e-06  -1.31862339e-06]",57.6499977112
2008159,"[  8.05545142e-07   8.07397782e-07   8.12109590e-07 ...,  -1.33491051e-06
  -1.33597177e-06  -1.33703293e-06]",57.75
2008160,"[  8.33740899e-07   8.35543915e-07   8.40085363e-07 ...,  -1.25709016e-06
  -1.25790825e-06  -1.25872634e-06]",57.8499984741
2008161,"[  9.19921888e-07   9.22517074e-07   9.29111877e-07 ...,  -2.35702464e-06
  -2.35841708e-06  -2.35980951e-06]",57.9500007629
2008162,"[  6.41701354e-06   6.46410990e-06   6.58391491e-06 ...,  -3.78708064e-05
  -3.78980039e-05  -3.79251978e-05]",58.0499992371
2008163,"[  6.85274244e-06   6.88536466e-06   6.96671168e-06 ...,  -2.15800537e-05
  -2.15924410e-05  -2.16048284e-05]",58.1499977112
2008164,"[  1.94191421e-06   1.94854670e-06   1.96529095e-06 ...,  -5.54889084e-06
  -5.55219731e-06  -5.55550378e-06]",58.25
2008165,"[  3.07712544e-05   3.09654970e-05   3.14759309e-05 ...,  -1.90211431e-04
  -1.90387189e-04  -1.90562962e-04]",58.3499984741
2008166,"[ 0.00037208  0.00037364  0.00037758 ..., -0.00124856 -0.00124931
 -0.00125007]",58.4500007629
2008167,"[  1.88918730e-05   1.89118018e-05   1.89435177e-05 ...,  -2.61968726e-05
  -2.62008562e-05  -2.62048397e-05]",58.5499992371
2008168,"[  2.30740375e-06   2.30918340e-06   2.31222862e-06 ...,  -2.55710506e-06
  -2.55830764e-06  -2.55951022e-06]",58.6499977112
2008169,"[  9.74435238e-07   9.76502520e-07   9.81660037e-07 ...,  -1.40719010e-06
  -1.40792417e-06  -1.40865802e-06]",58.75
2008170,"[  7.49682044e-07   7.51243931e-07   7.55167548e-07 ...,  -1.13957037e-06
  -1.14024226e-06  -1.14091426e-06]",58.8499984741
2008171,"[  6.97119958e-07   6.98643532e-07   7.02476314e-07 ...,  -1.17598506e-06
  -1.17664126e-06  -1.17729746e-06]",58.9500007629
2008172,"[  6.60172986e-07   6.61812237e-07   6.65962034e-07 ...,  -1.33623757e-06
  -1.33707545e-06  -1.33791332e-06]",59.0499992371
2008173,"[  1.23656480e-06   1.23966004e-06   1.24752069e-06 ...,  -3.24555458e-06
  -3.24730331e-06  -3.24905182e-06]",59.1499977112
2008174,"[  3.35606865e-06   3.37418919e-06   3.42021576e-06 ...,  -1.50452342e-05
  -1.50553524e-05  -1.50654705e-05]",59.25
2008175,"[  1.79241636e-06   1.79827839e-06   1.81290852e-06 ...,  -4.00656882e-06
  -4.00888621e-06  -4.01120360e-06]",59.3499984741
2008176,"[  1.04369622e-06   1.04611365e-06   1.05224296e-06 ...,  -1.97271856e-06
  -1.97402005e-06  -1.97532154e-06]",59.4500007629
2008177,"[  1.06431685e-06   1.06638652e-06   1.07160145e-06 ...,  -1.42635895e-06
  -1.42735541e-06  -1.42835188e-06]",59.5499992371
2008178,"[  1.32966045e-06   1.33370270e-06   1.34400045e-06 ...,  -3.68733890e-06
  -3.68970223e-06  -3.69206509e-06]",59.6499977112
2008179,"[  3.05208823e-06   3.05748381e-06   3.07109872e-06 ...,  -3.16922410e-06
  -3.17188210e-06  -3.17454032e-06]",59.75
2008180,"[  2.62424351e-06   2.62672529e-06   2.63315042e-06 ...,  -5.30954594e-07
  -5.32802687e-07  -5.34651008e-07]",59.8499984741
2008181,"[  3.51976014e-05   3.52132411e-05   3.52548959e-05 ...,   1.41297569e-05
   1.41131131e-05   1.40964621e-05]",59.9500007629
2008182,"[  8.03666535e-06   8.04013962e-06   8.04558022e-06 ...,   5.81605946e-07
   5.81234872e-07   5.80864707e-07]",60.0499992371
2008183,"[  1.24240489e-06   1.24520966e-06   1.25219458e-06 ...,  -2.09746986e-06
  -2.09847576e-06  -2.09948143e-06]",60.1499977112
2008184,"[  9.25706900e-07   9.27500139e-07   9.32003957e-07 ...,  -1.33822027e-06
  -1.33901153e-06  -1.33980279e-06]",60.25
2008185,"[  9.34182538e-07   9.38768665e-07   9.50487390e-07 ...,  -3.96914902e-06
  -3.97197709e-06  -3.97480562e-06]",60.3499984741
2008186,"[  1.59389060e-06   1.60204092e-06   1.62245885e-06 ...,  -5.94260518e-06
  -5.94598987e-06  -5.94937410e-06]",60.4500007629
2008187,"[  8.41243377e-07   8.43101418e-07   8.47783269e-07 ...,  -1.42191880e-06
  -1.42280510e-06  -1.42369140e-06]",60.5499992371
2008188,"[  7.12050564e-07   7.13740974e-07   7.17959779e-07 ...,  -1.40281622e-06
  -1.40343400e-06  -1.40405200e-06]",60.6499977112
2008189,"[  2.56900671e-06   2.57310967e-06   2.58380123e-06 ...,  -2.36097958e-06
  -2.36429810e-06  -2.36761616e-06]",60.75
